id,business_id,ewallet_payment_id,ewallet_connector_id,transaction_amount,fees_paid_amount,vat_paid_amount,vat_rate,billing_amount,billing_rate,billing_charge_type,external_id,transaction_date,currency,ewallet_type,transaction_type,holding_transaction_id,redeemed_transaction_id,direct_transfer_transaction_id,status,created_at,updated_at,payment_object,settlement_timestamp,holding_reversal_transaction_id,is_t_4_transaction,replicated_to_v_2,dt
479f76cd-c026-4ce8-ad37-30b55c9f4707,5fd7214551de6c78de48dda1,55872307-d359-4944-91fc-99fa42ecf385,c3uaj0naobokl4jecrig,195000.00,2925.00,0.00,0.000,2925.00,0.015,PERCENTAGE,10012021072507000152500018,2021-07-25 00:00:18.725,IDR,ID_SHOPEEPAY,API,e99d9ea9-3d7c-42f6-a1a5-0ffb9dddaa09,,,HOLDING,2021-07-25 00:00:20.832,2021-07-25 00:00:20.832,"{""id"": ""55872307-d359-4944-91fc-99fa42ecf385"", ""amount"": ""195000"", ""status"": ""SUCCEEDED"", ""paid_at"": ""2021-07-25T00:00:18.725Z"", ""currency"": ""IDR"", ""business_id"": ""5fd7214551de6c78de48dda1"", ""external_id"": ""10012021072507000152500018"", ""ewallet_type"": ""ID_SHOPEEPAY"", ""payment_mode"": ""DIRECT"", ""transaction_type"": ""DIRECT"", ""partner_receipt_id"": ""000031378157636663"", ""connector_reference_id"": ""c3uaj0naobokl4jecrig""}",2021-07-27 00:00:18.725,,False,True,2021-07-25
05bb10df-2b08-4242-a4a9-1461d82f3b2b,6009921f60a2e26a7702b626,de53024c-09a5-43cc-b552-687e19afb1bd,285b5b17-e4a2-4341-b07c-49d0a2f99e19,30000.00,0.00,0.00,0.100,0.00,0.000,PERCENTAGE,71b6f4e9-ab3b-4dee-af45-c608bd76972e,2021-07-25 00:00:20.746,IDR,LINKAJA,API,3bd178ba-4704-41ef-b129-e55b672b1df8,,,HOLDING,2021-07-25 00:00:22.491,2021-07-25 00:00:22.491,"{""id"": ""de53024c-09a5-43cc-b552-687e19afb1bd"", ""items"": [], ""amount"": ""30000"", ""msisdn"": """", ""status"": ""SUCCESS_COMPLETED"", ""trx_id"": ""285b5b17-e4a2-4341-b07c-49d0a2f99e19"", ""ref_num"": ""buku210725065622671570"", ""currency"": ""IDR"", ""created_at"": ""2021-07-25T00:00:20.746Z"", ""updated_at"": ""2021-07-25T00:00:20.746Z"", ""business_id"": ""6009921f60a2e26a7702b626"", ""external_id"": ""71b6f4e9-ab3b-4dee-af45-c608bd76972e"", ""merchant_id"": ""02e0160c-d295-4a81-a291-bd54d9e50766"", ""ewallet_type"": ""LINKAJA"", ""request_type"": ""DIRECT"", ""checkout_token"": {""id"": ""e3c6e5cb-19b2-4fa1-bc62-d40f8c95268c"", ""items"": [], ""amount"": ""30000"", ""basket"": null, ""msisdn"": """", ""status"": ""COMPLETED"", ""trx_id"": ""285b5b17-e4a2-4341-b07c-49d0a2f99e19"", ""ref_num"": ""buku210725065622671570"", ""metadata"": {""invoice_id"": ""60fca8712d82f1fea4c7f4bc""}, ""created_at"": ""2021-07-24T23:56:22.849Z"", ""updated_at"": ""2021-07-25T00:00:20.754Z"", ""business_id"": ""6009921f60a2e26a7702b626"", ""customer_id"": null, ""external_id"": ""71b6f4e9-ab3b-4dee-af45-c608bd76972e"", ""merchant_id"": ""02e0160c-d295-4a81-a291-bd54d9e50766"", ""failure_code"": null, ""request_type"": ""DIRECT"", ""ewallet_api_version"": ""ewallet-v2"", ""merchant_callback_url"": ""https://invoice-service.tidnex.com/invoices/payment/ewallet/v2"", ""merchant_redirect_url"": ""https://checkout.xendit.co/web/60fca8712d82f1fea4c7f4bc/processing""}, ""receipt_number"": ""8GP4NQKGR2"", ""callback_sent_at"": ""2021-07-25T00:00:20.741Z"", ""transaction_type"": ""DIRECT"", ""checkout_token_id"": ""e3c6e5cb-19b2-4fa1-bc62-d40f8c95268c"", ""retry_callback_total"": ""0"", ""merchant_callback_url"": ""https://invoice-service.tidnex.com/invoices/payment/ewallet/v2"", ""merchant_redirect_url"": ""https://checkout.xendit.co/web/60fca8712d82f1fea4c7f4bc/processing"", ""last_retry_callback_at"": null}",2021-07-27 00:00:20.746,,False,False,2021-07-25
bacdebfc-8c7c-4a0a-8607-0b56cf4295b0,5cda83a793067258ad5ca72e,cb21e7e5-1005-476a-a765-751c9ed1ea5a,20210725111212800110166303546829332,2000.00,33.00,3.00,0.100,30.00,0.015,PERCENTAGE,b30e5806-371b-587d-b466-450cc956c2b7,2021-07-25 00:00:21.000,IDR,DANA,API,7061a366-0d75-4fab-8953-67ac527ec96b,,,HOLDING,2021-07-25 00:00:23.764,2021-07-25 00:00:23.764,"{""id"": ""cb21e7e5-1005-476a-a765-751c9ed1ea5a"", ""amount"": ""2000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-07-25T00:00:21.384Z"", ""req_msg_id"": ""874a0f1a-d9af-44cd-b478-88a656dfd672"", ""updated_at"": ""2021-07-25T00:00:21.384Z"", ""business_id"": ""5cda83a793067258ad5ca72e"", ""external_id"": ""b30e5806-371b-587d-b466-450cc956c2b7"", ""created_time"": ""2021-07-24T23:58:23.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-07-25T00:00:21.000Z"", ""acquirement_id"": ""20210725111212800110166303546829332"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-07-27 00:00:21.000,,False,True,2021-07-25
1f47f4f3-bca3-491f-a521-fdeebfb9cc3a,5f4e1c980ef5b44adfd7150d,c595d87f-db0d-48ea-94a7-11916cda5177,4025724c-ffbf-46e4-90d6-60595e98cf7f,12000.00,198.00,18.00,0.100,180.00,0.015,PERCENTAGE,UA2EM-S8W55WQ5H0-1627171207979,2021-07-25 00:00:24.118,IDR,OVO,API,9276e27e-12d3-491d-a674-e49b7e53a2a7,,,HOLDING,2021-07-25 00:00:26.066,2021-07-25 00:00:26.066,"{""id"": ""c595d87f-db0d-48ea-94a7-11916cda5177"", ""amount"": ""12000"", ""basket"": null, ""status"": ""COMPLETED"", ""currency"": ""IDR"", ""metadata"": {""transaction_type"": ""userapp_shipment""}, ""voided_at"": null, ""created_at"": ""2021-07-25T00:00:16.543Z"", ""updated_at"": ""2021-07-25T00:00:24.142Z"", ""business_id"": ""5f4e1c980ef5b44adfd7150d"", ""customer_id"": null, ""external_id"": ""UA2EM-S8W55WQ5H0-1627171207979"", ""callback_url"": ""https://api.paxel.co/apg/api/v1/payment/xendit/notification"", ""connector_id"": ""4025724c-ffbf-46e4-90d6-60595e98cf7f"", ""ewallet_type"": ""OVO"", ""failure_code"": null, ""replicated_to_v2"": false, ""transaction_date"": ""2021-07-25T00:00:24.118Z"", ""transaction_type"": ""API"", ""account_information"": ""081217000071"", ""ewallet_api_version"": ""ewallet-v2""}",2021-07-27 00:00:24.118,,False,False,2021-07-25
c59581bd-0f73-4b23-a497-ccc7384ec557,5fd7214551de6c78de48dda1,cac1760b-7c3a-47cc-934d-a3fb9d83fb59,20210725111212800110166336146730036,10000.00,143.00,13.00,0.100,130.00,0.013,PERCENTAGE,10012021072506592527600003,2021-07-25 00:00:26.000,IDR,DANA,API,ed98cb9d-19bc-4f8b-8338-163593e1e6a7,,,HOLDING,2021-07-25 00:00:28.498,2021-07-25 00:00:28.498,"{""id"": ""cac1760b-7c3a-47cc-934d-a3fb9d83fb59"", ""amount"": ""10000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-07-25T00:00:26.266Z"", ""req_msg_id"": ""294abd02-7549-4b01-bc52-6ba51c6eedb4"", ""updated_at"": ""2021-07-25T00:00:26.266Z"", ""business_id"": ""5fd7214551de6c78de48dda1"", ""external_id"": ""10012021072506592527600003"", ""created_time"": ""2021-07-24T23:59:26.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-07-25T00:00:26.000Z"", ""acquirement_id"": ""20210725111212800110166336146730036"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-07-27 00:00:26.000,,False,True,2021-07-25
93aa664d-130d-46a0-8350-a361149f8445,5f56e333135938400edf7cff,72e81345-3df5-4120-8c98-c8e47cb8035f,20210725111212800110166773246609567,25000.00,412.00,37.00,0.100,375.00,0.015,PERCENTAGE,ee9f06c3-9f10-e82c-e2e8-a2135a38346f,2021-07-25 00:00:26.000,IDR,DANA,API,6216cc27-ebc7-45df-826e-f5090ed5c766,,,HOLDING,2021-07-25 00:00:29.192,2021-07-25 00:00:29.192,"{""id"": ""72e81345-3df5-4120-8c98-c8e47cb8035f"", ""amount"": ""25000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-07-25T00:00:26.932Z"", ""req_msg_id"": ""c4ba9f4b-21b1-48d6-892c-29b45dd6cbe1"", ""updated_at"": ""2021-07-25T00:00:26.932Z"", ""business_id"": ""5f56e333135938400edf7cff"", ""external_id"": ""ee9f06c3-9f10-e82c-e2e8-a2135a38346f"", ""created_time"": ""2021-07-24T23:59:33.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-07-25T00:00:26.000Z"", ""acquirement_id"": ""20210725111212800110166773246609567"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-07-27 00:00:26.000,,False,True,2021-07-25
06c6c181-491a-4b56-9e9f-5f449256b6f3,5fd7214551de6c78de48dda1,69f998bc-93ac-4354-b9ec-814c0ad5e545,20210725111212800110166450946676379,10000.00,143.00,13.00,0.100,130.00,0.013,PERCENTAGE,10012021072506594058300011,2021-07-25 00:00:26.000,IDR,DANA,API,a0345ab8-855b-4013-937c-9791fb7f254a,,,HOLDING,2021-07-25 00:00:29.523,2021-07-25 00:00:29.523,"{""id"": ""69f998bc-93ac-4354-b9ec-814c0ad5e545"", ""amount"": ""10000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-07-25T00:00:26.945Z"", ""req_msg_id"": ""73f0c852-7f78-4f50-99c9-31bd08e22e19"", ""updated_at"": ""2021-07-25T00:00:26.945Z"", ""business_id"": ""5fd7214551de6c78de48dda1"", ""external_id"": ""10012021072506594058300011"", ""created_time"": ""2021-07-24T23:59:41.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-07-25T00:00:26.000Z"", ""acquirement_id"": ""20210725111212800110166450946676379"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-07-27 00:00:26.000,,False,True,2021-07-25
9d291602-7082-4f0d-a5ad-f84fd2b22449,5e7894b06bf7b7019ffab6b7,c3f33fd0-3c1f-435b-83e0-586dcbc7cc56,0388500f-5087-44b9-abf3-9097497e106c,102102.00,1684.00,153.00,0.100,1531.00,0.015,PERCENTAGE,TRIV-4h7yowkh5flsr,2021-07-25 00:00:30.714,IDR,LINKAJA,API,fd4c059c-2edc-4e7d-868c-51a2fa3eaaaf,,,HOLDING,2021-07-25 00:00:33.270,2021-07-25 00:00:33.270,"{""id"": ""c3f33fd0-3c1f-435b-83e0-586dcbc7cc56"", ""items"": [{""id"": ""TRIV-4h7yowkh5flsr"", ""name"": ""Buy::VMoney"", ""price"": 102102, ""quantity"": 1}], ""amount"": ""102102"", ""msisdn"": ""6281915541237"", ""status"": ""SUCCESS_COMPLETED"", ""trx_id"": ""0388500f-5087-44b9-abf3-9097497e106c"", ""ref_num"": ""triv210725065904761647"", ""currency"": ""IDR"", ""created_at"": ""2021-07-25T00:00:30.714Z"", ""updated_at"": ""2021-07-25T00:00:30.714Z"", ""business_id"": ""5e7894b06bf7b7019ffab6b7"", ""external_id"": ""TRIV-4h7yowkh5flsr"", ""merchant_id"": ""bc14d561-7138-46c6-800a-f880d8d3d1c5"", ""ewallet_type"": ""LINKAJA"", ""request_type"": ""DIRECT"", ""checkout_token"": {""id"": ""71256fe4-ca07-4d25-a095-379e5a4a2d99"", ""items"": [{""id"": ""TRIV-4h7yowkh5flsr"", ""name"": ""Buy::VMoney"", ""price"": 102102, ""quantity"": 1}], ""amount"": ""102102"", ""basket"": null, ""msisdn"": ""6281915541237"", ""status"": ""PENDING"", ""trx_id"": ""0388500f-5087-44b9-abf3-9097497e106c"", ""ref_num"": ""triv210725065904761647"", ""metadata"": null, ""created_at"": ""2021-07-24T23:59:04.995Z"", ""updated_at"": ""2021-07-24T23:59:04.995Z"", ""business_id"": ""5e7894b06bf7b7019ffab6b7"", ""customer_id"": null, ""external_id"": ""TRIV-4h7yowkh5flsr"", ""merchant_id"": ""bc14d561-7138-46c6-800a-f880d8d3d1c5"", ""failure_code"": null, ""request_type"": ""DIRECT"", ""ewallet_api_version"": ""ewallet-v1"", ""merchant_callback_url"": ""https://triv.id/webhooks/linkaja_callback"", ""merchant_redirect_url"": ""https://triv.id/webhooks/redirected-from-linkaja""}, ""receipt_number"": ""8GP3NQKKRH"", ""callback_sent_at"": ""2021-07-25T00:00:30.709Z"", ""transaction_type"": ""DIRECT"", ""checkout_token_id"": ""71256fe4-ca07-4d25-a095-379e5a4a2d99"", ""retry_callback_total"": ""0"", ""merchant_callback_url"": ""https://triv.id/webhooks/linkaja_callback"", ""merchant_redirect_url"": ""https://triv.id/webhooks/redirected-from-linkaja"", ""last_retry_callback_at"": null}",2021-07-27 00:00:30.714,,False,False,2021-07-25
77124d3e-cd25-4ba2-a34f-77f8a4c13f5a,5e7dc4e8b934e81bf655ace5,f884bd9e-18c1-45cc-9f5f-8f6083f3984c,20210725111212800110166008246688455,3000.00,49.00,4.00,0.100,45.00,0.015,PERCENTAGE,20210725075952328220121860000,2021-07-25 00:00:30.000,IDR,DANA,API,4da20ae1-af77-452a-8906-34b04e52f92d,,,HOLDING,2021-07-25 00:00:33.729,2021-07-25 00:00:33.729,"{""id"": ""f884bd9e-18c1-45cc-9f5f-8f6083f3984c"", ""amount"": ""3000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-07-25T00:00:30.916Z"", ""req_msg_id"": ""708797ad-ad31-4505-b672-fcd37a8e9fd4"", ""updated_at"": ""2021-07-25T00:00:30.916Z"", ""business_id"": ""5e7dc4e8b934e81bf655ace5"", ""external_id"": ""20210725075952328220121860000"", ""created_time"": ""2021-07-24T23:59:53.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-07-25T00:00:30.000Z"", ""acquirement_id"": ""20210725111212800110166008246688455"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-07-27 00:00:30.000,,False,True,2021-07-25
803a243d-3208-466a-8c7d-b1d316fe6926,5f4e1c980ef5b44adfd7150d,08951667-4191-48fa-96d6-c229a55c90f5,816285f4-fbef-4928-8a88-70973295aa0a,15000.00,247.00,22.00,0.100,225.00,0.015,PERCENTAGE,UA2EM-50RCFG6353-1627171212563,2021-07-25 00:00:31.937,IDR,OVO,API,efdf63b8-74b1-43c2-9250-45261017f18a,,,HOLDING,2021-07-25 00:00:33.936,2021-07-25 00:00:33.936,"{""id"": ""08951667-4191-48fa-96d6-c229a55c90f5"", ""amount"": ""15000"", ""basket"": null, ""status"": ""COMPLETED"", ""currency"": ""IDR"", ""metadata"": {""transaction_type"": ""userapp_shipment""}, ""voided_at"": null, ""created_at"": ""2021-07-25T00:00:20.706Z"", ""updated_at"": ""2021-07-25T00:00:31.959Z"", ""business_id"": ""5f4e1c980ef5b44adfd7150d"", ""customer_id"": null, ""external_id"": ""UA2EM-50RCFG6353-1627171212563"", ""callback_url"": ""https://api.paxel.co/apg/api/v1/payment/xendit/notification"", ""connector_id"": ""816285f4-fbef-4928-8a88-70973295aa0a"", ""ewallet_type"": ""OVO"", ""failure_code"": null, ""replicated_to_v2"": false, ""transaction_date"": ""2021-07-25T00:00:31.937Z"", ""transaction_type"": ""API"", ""account_information"": ""081235171027"", ""ewallet_api_version"": ""ewallet-v2""}",2021-07-27 00:00:31.937,,False,False,2021-07-25
0da38564-e51b-4e16-9bb1-5775c4ab6734,5e7dc4e8b934e81bf655ace5,537f8a1d-1177-405d-8e06-2101b5795bda,6fd9e6b3-a62b-4ce7-a980-e6280f95e282,3000.00,115.00,10.00,0.100,105.00,0.035,PERCENTAGE,20210725080023477220181030000,2021-07-25 00:00:33.285,IDR,OVO,API,b95b0a1e-ba25-469d-b944-f0d85d7ed0cb,,,HOLDING,2021-07-25 00:00:34.773,2021-07-25 00:00:34.773,"{""id"": ""537f8a1d-1177-405d-8e06-2101b5795bda"", ""amount"": ""3000"", ""basket"": null, ""status"": ""COMPLETED"", ""currency"": ""IDR"", ""metadata"": null, ""voided_at"": null, ""created_at"": ""2021-07-25T00:00:24.885Z"", ""updated_at"": ""2021-07-25T00:00:33.310Z"", ""business_id"": ""5e7dc4e8b934e81bf655ace5"", ""customer_id"": null, ""external_id"": ""20210725080023477220181030000"", ""callback_url"": ""https://yajiada-portal-xpay.joyyinc.com/ntf/Xendit/Wallet"", ""connector_id"": ""6fd9e6b3-a62b-4ce7-a980-e6280f95e282"", ""ewallet_type"": ""OVO"", ""failure_code"": null, ""replicated_to_v2"": false, ""transaction_date"": ""2021-07-25T00:00:33.285Z"", ""transaction_type"": ""API"", ""account_information"": ""085864551090"", ""ewallet_api_version"": ""ewallet-v1""}",2021-07-27 00:00:33.285,,False,False,2021-07-25
6eed2dcc-ff7e-4270-a6f9-3b718f98d587,5d0208061c7ccb560ded3609,0bd75fb7-b26d-45a0-bf88-018ff31262fc,c3uaif1urdkmvb9gcri0,52000.00,780.00,0.00,0.000,780.00,0.015,PERCENTAGE,PCHLP2621574490461216878,2021-07-25 00:00:34.738,IDR,ID_SHOPEEPAY,API,9d306d7d-9fd3-4f23-8a49-5abe5c95af7c,,,HOLDING,2021-07-25 00:00:36.625,2021-07-25 00:00:36.625,"{""id"": ""0bd75fb7-b26d-45a0-bf88-018ff31262fc"", ""amount"": ""52000"", ""status"": ""SUCCEEDED"", ""paid_at"": ""2021-07-25T00:00:34.738Z"", ""currency"": ""IDR"", ""business_id"": ""5d0208061c7ccb560ded3609"", ""external_id"": ""PCHLP2621574490461216878"", ""ewallet_type"": ""ID_SHOPEEPAY"", ""payment_mode"": ""DIRECT"", ""transaction_type"": ""DIRECT"", ""partner_receipt_id"": ""051464054784166242"", ""connector_reference_id"": ""c3uaif1urdkmvb9gcri0""}",2021-07-27 00:00:34.738,,False,True,2021-07-25
6d563784-9590-4180-a143-d5d63e44b25c,5fd7214551de6c78de48dda1,7747bacb-9051-4d7c-8d8c-cc7f8d4e2ebd,20210725111212800110166340846803234,50000.00,715.00,65.00,0.100,650.00,0.013,PERCENTAGE,10012021072506595955400002,2021-07-25 00:00:37.000,IDR,DANA,API,b40acadd-238b-4069-84e2-5d3a60081b7b,,,HOLDING,2021-07-25 00:00:40.101,2021-07-25 00:00:40.101,"{""id"": ""7747bacb-9051-4d7c-8d8c-cc7f8d4e2ebd"", ""amount"": ""50000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-07-25T00:00:37.666Z"", ""req_msg_id"": ""e1c583ee-bbe3-4db2-a563-3775b2c0956c"", ""updated_at"": ""2021-07-25T00:00:37.666Z"", ""business_id"": ""5fd7214551de6c78de48dda1"", ""external_id"": ""10012021072506595955400002"", ""created_time"": ""2021-07-25T00:00:00.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-07-25T00:00:37.000Z"", ""acquirement_id"": ""20210725111212800110166340846803234"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-07-27 00:00:37.000,,False,True,2021-07-25
b91bef36-492f-40c8-8a46-fe756f5a61be,5f1908ca91ec410f8f7a7dd0,30837084-0107-45f3-bb8b-199472c2b31e,166859c6-072f-4295-beb1-1fd37666fe5c,43000.00,709.00,64.00,0.100,645.00,0.015,PERCENTAGE,ALHD20210725000141B,2021-07-25 00:00:40.831,IDR,OVO,API,199a038f-35d6-487d-b279-a6eaa5ce8ff7,,,HOLDING,2021-07-25 00:00:42.324,2021-07-25 00:00:42.324,"{""id"": ""30837084-0107-45f3-bb8b-199472c2b31e"", ""amount"": ""43000"", ""basket"": null, ""status"": ""COMPLETED"", ""currency"": ""IDR"", ""metadata"": null, ""voided_at"": null, ""created_at"": ""2021-07-24T23:59:51.200Z"", ""updated_at"": ""2021-07-25T00:00:40.858Z"", ""business_id"": ""5f1908ca91ec410f8f7a7dd0"", ""customer_id"": null, ""external_id"": ""ALHD20210725000141B"", ""callback_url"": ""https://payment.wehelpyou.xyz/webhook/xendit/notification"", ""connector_id"": ""166859c6-072f-4295-beb1-1fd37666fe5c"", ""ewallet_type"": ""OVO"", ""failure_code"": null, ""replicated_to_v2"": false, ""transaction_date"": ""2021-07-25T00:00:40.831Z"", ""transaction_type"": ""API"", ""account_information"": ""081285379915"", ""ewallet_api_version"": ""ewallet-v2""}",2021-07-27 00:00:40.831,,False,False,2021-07-25
bd58d249-3fcd-4102-9abc-74e5f8b5322c,5e7dc4e8b934e81bf655ace5,078c3284-c8b5-4e7f-a9eb-7d00d7c0d872,20210725111212800110166112646640778,3000.00,49.00,4.00,0.100,45.00,0.015,PERCENTAGE,20210725080012752220121860000,2021-07-25 00:00:41.000,IDR,DANA,API,8cf24038-a484-4dfc-87fe-de1e418b37db,,,HOLDING,2021-07-25 00:00:44.353,2021-07-25 00:00:44.353,"{""id"": ""078c3284-c8b5-4e7f-a9eb-7d00d7c0d872"", ""amount"": ""3000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-07-25T00:00:42.180Z"", ""req_msg_id"": ""859cd99d-fa11-47b3-98fe-6c4ed9740f5f"", ""updated_at"": ""2021-07-25T00:00:42.180Z"", ""business_id"": ""5e7dc4e8b934e81bf655ace5"", ""external_id"": ""20210725080012752220121860000"", ""created_time"": ""2021-07-25T00:00:13.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-07-25T00:00:41.000Z"", ""acquirement_id"": ""20210725111212800110166112646640778"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-07-27 00:00:41.000,,False,True,2021-07-25
