id,business_id,ewallet_payment_id,ewallet_connector_id,transaction_amount,fees_paid_amount,vat_paid_amount,vat_rate,billing_amount,billing_rate,billing_charge_type,external_id,transaction_date,currency,ewallet_type,transaction_type,holding_transaction_id,redeemed_transaction_id,direct_transfer_transaction_id,status,created_at,updated_at,payment_object,settlement_timestamp,holding_reversal_transaction_id,is_t_4_transaction,replicated_to_v_2,dt
549d4a93-e4e6-46db-bf55-e2da214e1b19,5f647e5692f14355d44fb7a0,f592d3fb-21c7-4412-861e-7706214c28db,20210624111212800110166471244856036,26500.00,436.00,39.00,0.100,397.00,0.015,PERCENTAGE,O6813616548838693894,2021-06-24 00:00:32.000,IDR,DANA,API,f16b3f75-3940-4169-9119-64ec362b371d,31584ca9-3345-4958-a831-06860fb3f885,ae36c1e5-0b90-4c35-b6bd-30aa622fd2e4,COMPLETED,2021-06-24 00:00:33.854,2021-06-27 19:15:29.490,"{""id"": ""f592d3fb-21c7-4412-861e-7706214c28db"", ""amount"": ""26500.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-24T00:00:32.257Z"", ""req_msg_id"": ""31c51eff-53fa-4716-bd12-fc3c30b619c2"", ""updated_at"": ""2021-06-24T00:00:32.257Z"", ""business_id"": ""5f647e5692f14355d44fb7a0"", ""external_id"": ""O6813616548838693894"", ""created_time"": ""2021-06-23T23:59:37.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-24T00:00:32.000Z"", ""acquirement_id"": ""20210624111212800110166471244856036"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-27 17:00:00.000,,False,True,2021-06-24
965971a7-35b0-41b6-bed7-8912d6adfac5,5e7dc4e8b934e81bf655ace5,bfb0e932-baf5-47ac-946b-7afb8b341c40,20210624111212800110166370044932431,3000.00,49.00,4.00,0.100,45.00,0.015,PERCENTAGE,20210624080026670220121770000,2021-06-24 00:00:55.000,IDR,DANA,API,5abbd470-3ab6-4d41-b3fb-5d1261567b01,1abf04cd-419c-459f-b419-233d94bd2486,44d0f1e2-9a39-4587-a1a6-558f024fc11b,COMPLETED,2021-06-24 00:00:57.485,2021-06-27 19:15:31.455,"{""id"": ""bfb0e932-baf5-47ac-946b-7afb8b341c40"", ""amount"": ""3000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-24T00:00:55.359Z"", ""req_msg_id"": ""dab4b382-6919-4ce9-a2c1-c9df40ef6104"", ""updated_at"": ""2021-06-24T00:00:55.359Z"", ""business_id"": ""5e7dc4e8b934e81bf655ace5"", ""external_id"": ""20210624080026670220121770000"", ""created_time"": ""2021-06-24T00:00:27.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-24T00:00:55.000Z"", ""acquirement_id"": ""20210624111212800110166370044932431"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-27 17:00:00.000,,False,True,2021-06-24
c4e26219-6daa-494a-bdaa-8793c06766e5,5c60c8c6381474321ce0920a,4601281a-6f90-44bb-acbb-71a803014908,20210624111212800110166748144897418,5000.00,82.00,7.00,0.100,75.00,0.015,PERCENTAGE,60cc1d83-18ef-490d-af27-d9e4d8771ef7,2021-06-24 00:00:57.000,IDR,DANA,API,2e73cbf8-d81f-4b74-97c3-7671f36f471e,1fe3f571-8a44-466d-a713-2eebaa7fea2d,248990fb-d33d-4660-88fe-619e08f9d61a,COMPLETED,2021-06-24 00:01:00.022,2021-06-27 19:15:31.470,"{""id"": ""4601281a-6f90-44bb-acbb-71a803014908"", ""amount"": ""5000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-24T00:00:57.691Z"", ""req_msg_id"": ""942d6012-128d-4a47-b38a-d4106491eee2"", ""updated_at"": ""2021-06-24T00:00:57.691Z"", ""business_id"": ""5c60c8c6381474321ce0920a"", ""external_id"": ""60cc1d83-18ef-490d-af27-d9e4d8771ef7"", ""created_time"": ""2021-06-24T00:00:34.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-24T00:00:57.000Z"", ""acquirement_id"": ""20210624111212800110166748144897418"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-27 17:00:00.000,,False,True,2021-06-24
d05a4f9b-341f-45eb-b7e0-99859ca4abc9,5fd7214551de6c78de48dda1,6c2955fb-c225-43d9-8c64-e11993c746a2,20210624111212800110166460144864508,65000.00,929.00,84.00,0.100,845.00,0.013,PERCENTAGE,10012021062406594601200009,2021-06-24 00:01:18.000,IDR,DANA,API,d75f3996-e57d-46d5-b61f-8aa3ad23b898,40b9a833-dce7-4d1c-9358-1bbb7779d2e7,315be235-8b65-4959-bd32-5b9f486d48f9,COMPLETED,2021-06-24 00:01:21.597,2021-06-27 19:15:58.635,"{""id"": ""6c2955fb-c225-43d9-8c64-e11993c746a2"", ""amount"": ""65000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-24T00:01:18.833Z"", ""req_msg_id"": ""475c20d4-c594-45fc-9674-4f7c8180f689"", ""updated_at"": ""2021-06-24T00:01:18.833Z"", ""business_id"": ""5fd7214551de6c78de48dda1"", ""external_id"": ""10012021062406594601200009"", ""created_time"": ""2021-06-23T23:59:47.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-24T00:01:18.000Z"", ""acquirement_id"": ""20210624111212800110166460144864508"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-27 17:00:00.000,,False,True,2021-06-24
3e7c3013-0e60-4403-8d19-1edc45090c75,5f8588ff0e12734a2ba10bb9,9ac8fe8e-0d48-4e38-8fb3-67844a7ec6b7,20210624111212800110166419344949501,15000.00,247.00,22.00,0.100,225.00,0.015,PERCENTAGE,sugar-xendit_pay-dana-dpw8iouvqn8yokvdqojle9m6,2021-06-24 00:09:09.000,IDR,DANA,API,b6736f0a-4345-4ac5-b5f1-74676e707b78,1ae291d7-87ee-48e5-951a-778360d7075c,50320c8b-7394-4358-9736-acb3bf09b254,COMPLETED,2021-06-24 00:09:11.388,2021-06-27 19:16:45.392,"{""id"": ""9ac8fe8e-0d48-4e38-8fb3-67844a7ec6b7"", ""amount"": ""15000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-24T00:09:09.428Z"", ""req_msg_id"": ""1ffbbcd1-dece-4fbf-b0d9-881ba92e21a1"", ""updated_at"": ""2021-06-24T00:09:09.428Z"", ""business_id"": ""5f8588ff0e12734a2ba10bb9"", ""external_id"": ""sugar-xendit_pay-dana-dpw8iouvqn8yokvdqojle9m6"", ""created_time"": ""2021-06-24T00:09:01.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-24T00:09:09.000Z"", ""acquirement_id"": ""20210624111212800110166419344949501"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-27 17:00:00.000,,False,True,2021-06-24
6342e7fd-0dd4-4364-b866-7cae30eb1b0d,5ed75ee8f4563f739fc38a08,ae096faa-dcf8-44ae-af69-de46198cfc46,20210624111212800110166517345004973,10000.00,165.00,15.00,0.100,150.00,0.015,PERCENTAGE,mango_XENDIT_PAY_12277385,2021-06-24 00:08:42.000,IDR,DANA,API,a38eefa1-10ba-4d78-8dc7-6e8fb2e89514,e400c05b-4366-444c-ae4a-053c3a4d0a77,dad01eca-b19c-4845-b6c6-af9115840599,COMPLETED,2021-06-24 00:08:44.495,2021-06-27 19:16:42.544,"{""id"": ""ae096faa-dcf8-44ae-af69-de46198cfc46"", ""amount"": ""10000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-24T00:08:42.239Z"", ""req_msg_id"": ""5b6eea2b-e3fd-49f5-bca0-c609c0d2ffec"", ""updated_at"": ""2021-06-24T00:08:42.239Z"", ""business_id"": ""5ed75ee8f4563f739fc38a08"", ""external_id"": ""mango_XENDIT_PAY_12277385"", ""created_time"": ""2021-06-24T00:08:37.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-24T00:08:42.000Z"", ""acquirement_id"": ""20210624111212800110166517345004973"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-27 17:00:00.000,,False,True,2021-06-24
eead8e8e-4afe-4a5e-a1b5-e90b67eee4f3,5e7dc4e8b934e81bf655ace5,f47aee50-d9e6-4ef4-8f51-886c97cfe1e4,20210624111212800110166096644857453,75000.00,1237.00,112.00,0.100,1125.00,0.015,PERCENTAGE,20210624080842974220121770000,2021-06-24 00:08:55.000,IDR,DANA,API,7e20238e-e5e3-45ea-bd80-72e67b01656d,ce0acba2-2e14-46e7-ae80-72dea44f6f72,eb3fd5f9-65de-471e-a31e-986c6bd5d7d5,COMPLETED,2021-06-24 00:08:57.957,2021-06-27 19:16:43.581,"{""id"": ""f47aee50-d9e6-4ef4-8f51-886c97cfe1e4"", ""amount"": ""75000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-24T00:08:55.817Z"", ""req_msg_id"": ""962cd235-4213-45f0-ac5b-24864b1c17d6"", ""updated_at"": ""2021-06-24T00:08:55.817Z"", ""business_id"": ""5e7dc4e8b934e81bf655ace5"", ""external_id"": ""20210624080842974220121770000"", ""created_time"": ""2021-06-24T00:08:43.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-24T00:08:55.000Z"", ""acquirement_id"": ""20210624111212800110166096644857453"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-27 17:00:00.000,,False,True,2021-06-24
fc1c22f7-1a55-4163-8c25-6255b6aba5fa,5fd7214551de6c78de48dda1,a89188d4-2330-4fb0-90a2-5c6d81162307,20210624111212800110166988844955814,100000.00,1430.00,130.00,0.100,1300.00,0.013,PERCENTAGE,10012021062407074710800014,2021-06-24 00:08:24.000,IDR,DANA,API,0dfa9329-0461-4897-afab-1db4e0d0725e,ee13562c-85b3-4f68-a033-38b07064f40d,5be7da02-2693-4726-8f83-f8fbba4c904e,COMPLETED,2021-06-24 00:08:28.127,2021-06-27 19:16:40.284,"{""id"": ""a89188d4-2330-4fb0-90a2-5c6d81162307"", ""amount"": ""100000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-24T00:08:25.297Z"", ""req_msg_id"": ""5460a162-feb3-4606-b6d0-91c87e83e47a"", ""updated_at"": ""2021-06-24T00:08:25.297Z"", ""business_id"": ""5fd7214551de6c78de48dda1"", ""external_id"": ""10012021062407074710800014"", ""created_time"": ""2021-06-24T00:07:48.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-24T00:08:24.000Z"", ""acquirement_id"": ""20210624111212800110166988844955814"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-27 17:00:00.000,,False,True,2021-06-24
11468a8c-38f8-442e-95e8-bc24777b62cd,5e7dc4e8b934e81bf655ace5,fc1d4335-2535-48c8-b7d2-a130113a2ef2,20210624111212800110166623144934147,3000.00,49.00,4.00,0.100,45.00,0.015,PERCENTAGE,20210624080309464220121770000,2021-06-24 00:05:15.000,IDR,DANA,API,2b162936-98e7-4c5d-b5d4-e0741a8ca96d,c93c105f-0d7f-4d3d-a7bc-ec49bdfd0fc3,0fa8e66b-8b2d-4292-8977-a8583c23a286,COMPLETED,2021-06-24 00:05:17.563,2021-06-27 19:16:21.139,"{""id"": ""fc1d4335-2535-48c8-b7d2-a130113a2ef2"", ""amount"": ""3000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-24T00:05:15.550Z"", ""req_msg_id"": ""7b296f6c-20ba-4717-8d72-1f6299fc8021"", ""updated_at"": ""2021-06-24T00:05:15.550Z"", ""business_id"": ""5e7dc4e8b934e81bf655ace5"", ""external_id"": ""20210624080309464220121770000"", ""created_time"": ""2021-06-24T00:03:10.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-24T00:05:15.000Z"", ""acquirement_id"": ""20210624111212800110166623144934147"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-27 17:00:00.000,,False,True,2021-06-24
5e7a6238-c0a8-4ffe-94fd-35038f7544e1,5d5a5e73a20e631fe59b5a6f,08bfccec-7e56-41ef-b456-b72e91927ce0,20210624111212800110166677844836445,56126.00,925.00,84.00,0.100,841.00,0.015,PERCENTAGE,DANA1770391-5525E0DE,2021-06-24 00:04:13.000,IDR,DANA,API,8836d1d2-0bd1-409c-bb73-91427ca79141,c3fc7e5d-bfc5-4ad6-8c3f-08f041d671bb,1469486c-130d-4846-bc54-55fd5f17ee02,COMPLETED,2021-06-24 00:04:15.602,2021-06-27 19:16:15.616,"{""id"": ""08bfccec-7e56-41ef-b456-b72e91927ce0"", ""amount"": ""56126.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-24T00:04:13.246Z"", ""req_msg_id"": ""bdd3b229-0112-4000-8ca6-524f65d11615"", ""updated_at"": ""2021-06-24T00:04:13.246Z"", ""business_id"": ""5d5a5e73a20e631fe59b5a6f"", ""external_id"": ""DANA1770391-5525E0DE"", ""created_time"": ""2021-06-24T00:03:36.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-24T00:04:13.000Z"", ""acquirement_id"": ""20210624111212800110166677844836445"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-27 17:00:00.000,,False,True,2021-06-24
9ff25cb5-6ac4-4be9-b47e-7023747b702e,5fd7214551de6c78de48dda1,b07a4410-25cb-441c-ad22-9dc317d48ef5,20210624111212800110166020644940002,10000.00,143.00,13.00,0.100,130.00,0.013,PERCENTAGE,10012021062407034134100003,2021-06-24 00:04:32.000,IDR,DANA,API,d4f8fe56-86b9-4ac4-8365-28d7d519086a,6caa4d47-ecfb-4717-8fa1-5b35e8d5bdaf,5f2b273c-a6b3-4ee9-a8f4-f03c930f2b53,COMPLETED,2021-06-24 00:04:34.958,2021-06-27 19:16:17.803,"{""id"": ""b07a4410-25cb-441c-ad22-9dc317d48ef5"", ""amount"": ""10000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-24T00:04:32.900Z"", ""req_msg_id"": ""4646ee42-269a-48ab-b625-05fdc484cfc8"", ""updated_at"": ""2021-06-24T00:04:32.900Z"", ""business_id"": ""5fd7214551de6c78de48dda1"", ""external_id"": ""10012021062407034134100003"", ""created_time"": ""2021-06-24T00:03:42.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-24T00:04:32.000Z"", ""acquirement_id"": ""20210624111212800110166020644940002"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-27 17:00:00.000,,False,True,2021-06-24
ab0b94b3-df6f-4ba8-bddc-8c847e9d627b,5e7dc4e8b934e81bf655ace5,483c2761-6d13-45f8-9468-9bc5f6e876dd,20210624111212800110166049444827859,15000.00,247.00,22.00,0.100,225.00,0.015,PERCENTAGE,20210624080217871220121770000,2021-06-24 00:04:42.000,IDR,DANA,API,d4416803-9ee6-4f5a-81bb-ef447363efde,01bcfdae-7b91-4973-9c7b-0875a8bb7351,f37ea12d-5d9c-4d6e-94c0-1196d3aebb49,COMPLETED,2021-06-24 00:04:45.285,2021-06-27 19:16:19.268,"{""id"": ""483c2761-6d13-45f8-9468-9bc5f6e876dd"", ""amount"": ""15000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-24T00:04:43.347Z"", ""req_msg_id"": ""68b58eac-ce61-48c4-9246-1e719314016b"", ""updated_at"": ""2021-06-24T00:04:43.347Z"", ""business_id"": ""5e7dc4e8b934e81bf655ace5"", ""external_id"": ""20210624080217871220121770000"", ""created_time"": ""2021-06-24T00:02:18.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-24T00:04:42.000Z"", ""acquirement_id"": ""20210624111212800110166049444827859"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-27 17:00:00.000,,False,True,2021-06-24
b074ce93-4b83-4770-afc3-7ebfef48bd74,5e7dc4e8b934e81bf655ace5,df98a0db-15a3-4e2b-937f-96de2f2a75d0,20210624111212800110166720744880374,3000.00,49.00,4.00,0.100,45.00,0.015,PERCENTAGE,20210624080447505220121770000,2021-06-24 00:05:15.000,IDR,DANA,API,f98bb737-1468-4015-ae03-bf147f5d4d4b,650e5ae7-c295-4db1-8b08-14c41bff0b57,697ff334-4340-4293-9b2c-5ebf2a31f29c,COMPLETED,2021-06-24 00:05:17.994,2021-06-27 19:16:20.479,"{""id"": ""df98a0db-15a3-4e2b-937f-96de2f2a75d0"", ""amount"": ""3000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-24T00:05:15.860Z"", ""req_msg_id"": ""690de784-40da-4723-9a20-7929e3bb6158"", ""updated_at"": ""2021-06-24T00:05:15.860Z"", ""business_id"": ""5e7dc4e8b934e81bf655ace5"", ""external_id"": ""20210624080447505220121770000"", ""created_time"": ""2021-06-24T00:04:48.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-24T00:05:15.000Z"", ""acquirement_id"": ""20210624111212800110166720744880374"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-27 17:00:00.000,,False,True,2021-06-24
d418bd3c-e5c9-413b-ac00-bf6f85b6f0eb,5fd7214551de6c78de48dda1,32aec0cc-5243-4b3a-842f-e6dd6f0ebc26,20210624111212800110166210944917857,130000.00,1859.00,169.00,0.100,1690.00,0.013,PERCENTAGE,10012021062407035501600012,2021-06-24 00:04:16.000,IDR,DANA,API,5b5ea56c-6f3b-4b09-a605-9228abc72819,da2770e7-4c67-4808-bcfa-b5f4ef007dd1,79fd295d-559d-441b-8ea9-ba858e387fbf,COMPLETED,2021-06-24 00:04:19.367,2021-06-27 19:16:16.002,"{""id"": ""32aec0cc-5243-4b3a-842f-e6dd6f0ebc26"", ""amount"": ""130000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-24T00:04:17.011Z"", ""req_msg_id"": ""81cc4b17-9183-419f-a86a-e4fbef041d33"", ""updated_at"": ""2021-06-24T00:04:17.011Z"", ""business_id"": ""5fd7214551de6c78de48dda1"", ""external_id"": ""10012021062407035501600012"", ""created_time"": ""2021-06-24T00:03:56.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-24T00:04:16.000Z"", ""acquirement_id"": ""20210624111212800110166210944917857"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-27 17:00:00.000,,False,True,2021-06-24
25ce7753-b032-4832-91e3-75b62f8257aa,5fd7214551de6c78de48dda1,0d48cd81-4f71-4c75-8d58-6cc3c0d44938,20210624111212800110166224044951410,10000.00,143.00,13.00,0.100,130.00,0.013,PERCENTAGE,10012021062407085035200003,2021-06-24 00:09:37.000,IDR,DANA,API,12816ef9-9698-4507-b23d-272c349ec7aa,36254793-be5d-465b-8a4e-59c0b0b406c2,c635130c-4900-45c4-b060-f3d909ea72b2,COMPLETED,2021-06-24 00:09:39.603,2021-06-27 19:16:54.780,"{""id"": ""0d48cd81-4f71-4c75-8d58-6cc3c0d44938"", ""amount"": ""10000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-24T00:09:37.317Z"", ""req_msg_id"": ""3862cd4c-c10e-406c-9601-60b024dee430"", ""updated_at"": ""2021-06-24T00:09:37.317Z"", ""business_id"": ""5fd7214551de6c78de48dda1"", ""external_id"": ""10012021062407085035200003"", ""created_time"": ""2021-06-24T00:08:51.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-24T00:09:37.000Z"", ""acquirement_id"": ""20210624111212800110166224044951410"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-27 17:00:00.000,,False,True,2021-06-24
