id,business_id,ewallet_payment_id,ewallet_connector_id,transaction_amount,fees_paid_amount,vat_paid_amount,vat_rate,billing_amount,billing_rate,billing_charge_type,external_id,transaction_date,currency,ewallet_type,transaction_type,holding_transaction_id,redeemed_transaction_id,direct_transfer_transaction_id,status,created_at,updated_at,payment_object,settlement_timestamp,holding_reversal_transaction_id,is_t_4_transaction,replicated_to_v_2,dt
34de96c5-8c3e-4516-ad3b-a6cdd828e901,6009921f60a2e26a7702b626,ed43eeed-dcc1-4952-98db-4bc0383ffccf,bPfRKzD3XSMjTaz,10000.00,69.00,6.00,0.100,63.00,0.006,PERCENTAGE,e9dd66ec-16aa-45af-9b9f-59b4ae50077c,2021-06-22 11:05:16.000,IDR,QRIS,API,bf0f55d8-4a6b-477c-b327-346d066b14bd,e17c5f7d-0cbf-4e10-99e1-89b0cabb0757,0924a104-4ace-4f96-9361-8f746a1a3974,COMPLETED,2021-06-22 11:05:18.065,2021-06-22 11:06:07.997,"{""id"": ""ed43eeed-dcc1-4952-98db-4bc0383ffccf"", ""amount"": ""10000"", ""status"": ""COMPLETED"", ""currency"": ""IDR"", ""created_at"": ""2021-06-22T11:05:16.650Z"", ""business_id"": ""6009921f60a2e26a7702b626"", ""external_id"": ""e9dd66ec-16aa-45af-9b9f-59b4ae50077c"", ""ewallet_type"": ""QRIS"", ""phone_number"": ""936009151796369350"", ""qris_terminal_id"": ""bPfRKzD3XSMjTaz"", ""transaction_date"": ""2021-06-22T11:05:16.000Z"", ""transaction_type"": ""DIRECT"", ""merchant_callback_url"": ""https://api.beecash.io/callbacks/qr_payment?gateway=xendit""}",2021-06-22 11:05:16.000,,False,False,2021-06-22
c94dfb2e-abca-4037-8692-39181e72a6c3,6009921f60a2e26a7702b626,345f7b61-704d-44ba-b542-0cc732e38a2a,bNcpLbReQFtHWsC,225000.00,1574.00,143.00,0.100,1431.00,0.006,PERCENTAGE,f3527315-89df-4793-93b9-b3149bc9cf58,2021-06-22 11:05:35.000,IDR,QRIS,API,daf39784-6510-4208-b6f0-1a91bf390084,09341103-1169-4eb3-ad94-1e07eba34022,72d0f6ac-aaf1-4b8e-b596-4d36fd95b74f,COMPLETED,2021-06-22 11:05:35.307,2021-06-22 11:06:08.367,"{""id"": ""345f7b61-704d-44ba-b542-0cc732e38a2a"", ""amount"": ""225000"", ""status"": ""COMPLETED"", ""currency"": ""IDR"", ""created_at"": ""2021-06-22T11:05:33.913Z"", ""business_id"": ""6009921f60a2e26a7702b626"", ""external_id"": ""f3527315-89df-4793-93b9-b3149bc9cf58"", ""ewallet_type"": ""QRIS"", ""phone_number"": ""9360091400002402004"", ""qris_terminal_id"": ""bNcpLbReQFtHWsC"", ""transaction_date"": ""2021-06-22T11:05:35.000Z"", ""transaction_type"": ""DIRECT"", ""merchant_callback_url"": ""https://api.beecash.io/callbacks/qr_payment?gateway=xendit""}",2021-06-22 11:05:35.000,,False,False,2021-06-22
f0ff1c05-645b-4bdc-89f8-741474c87367,6009921f60a2e26a7702b626,0d8e1a3d-ee75-401e-843f-cf9e887051ed,Nmjft5Ol64r9GHR,24000.00,167.00,15.00,0.100,152.00,0.006,PERCENTAGE,76dee78a-1339-49e4-9cfd-49b15bf5e586,2021-06-22 11:05:39.000,IDR,QRIS,API,6c161c51-0629-474c-abf2-2fb2306c9157,c7f555b9-a952-4807-b6f1-34d943823725,3c0c9c19-5a63-4fe9-af22-1f11f67bb280,COMPLETED,2021-06-22 11:05:38.949,2021-06-22 11:06:08.533,"{""id"": ""0d8e1a3d-ee75-401e-843f-cf9e887051ed"", ""amount"": ""24000"", ""status"": ""COMPLETED"", ""currency"": ""IDR"", ""created_at"": ""2021-06-22T11:05:37.585Z"", ""business_id"": ""6009921f60a2e26a7702b626"", ""external_id"": ""76dee78a-1339-49e4-9cfd-49b15bf5e586"", ""ewallet_type"": ""QRIS"", ""phone_number"": ""9360091400001786740"", ""qris_terminal_id"": ""Nmjft5Ol64r9GHR"", ""transaction_date"": ""2021-06-22T11:05:39.000Z"", ""transaction_type"": ""DIRECT"", ""merchant_callback_url"": ""https://api.beecash.io/callbacks/qr_payment?gateway=xendit""}",2021-06-22 11:05:39.000,,False,False,2021-06-22
fd054d9a-7828-48ef-916c-bf1652451919,5f8588ff0e12734a2ba10bb9,848ba78a-bc2c-4ee6-8fc9-e3c664cf1bf8,20210623111212800110166336844875028,45000.00,742.00,67.00,0.100,675.00,0.015,PERCENTAGE,sugar-xendit_pay-dana-wvgyqn7rw1khkig62dzht20a,2021-06-22 18:50:58.000,IDR,DANA,API,da7315a0-b168-4d99-9736-ce1ed457cb94,e3f3a1bf-7228-43ad-a5e0-c0671bd361f0,37f017e6-cfc1-4f86-8019-46b5656378ce,COMPLETED,2021-06-22 18:51:00.575,2021-06-24 18:51:44.169,"{""id"": ""848ba78a-bc2c-4ee6-8fc9-e3c664cf1bf8"", ""amount"": ""45000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-22T18:50:58.424Z"", ""req_msg_id"": ""97a31fd0-7aef-42c5-a037-8986e63dfc7c"", ""updated_at"": ""2021-06-22T18:50:58.424Z"", ""business_id"": ""5f8588ff0e12734a2ba10bb9"", ""external_id"": ""sugar-xendit_pay-dana-wvgyqn7rw1khkig62dzht20a"", ""created_time"": ""2021-06-22T18:50:53.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-22T18:50:58.000Z"", ""acquirement_id"": ""20210623111212800110166336844875028"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-24 18:50:58.000,,False,True,2021-06-22
503b00fc-8114-4d50-99ab-648e30097ad0,6009921f60a2e26a7702b626,0943d8ee-1295-49ab-92dc-ceebf9309135,O39O1fuEpoL5BwR,168246.00,1177.00,107.00,0.100,1070.00,0.006,PERCENTAGE,352ad65e-e85d-40b4-9c7c-ce476b6de240,2021-06-22 11:06:19.000,IDR,QRIS,API,bf3b45f3-3b73-48b9-9af8-d7a7fd2126b4,6b012c75-9392-44fd-93b3-55f2aea1b8f9,7a11b362-da8d-44d7-8df1-959c79186e86,COMPLETED,2021-06-22 11:06:21.426,2021-06-22 11:06:43.131,"{""id"": ""0943d8ee-1295-49ab-92dc-ceebf9309135"", ""amount"": ""168246"", ""status"": ""COMPLETED"", ""currency"": ""IDR"", ""created_at"": ""2021-06-22T11:06:19.922Z"", ""business_id"": ""6009921f60a2e26a7702b626"", ""external_id"": ""352ad65e-e85d-40b4-9c7c-ce476b6de240"", ""ewallet_type"": ""QRIS"", ""phone_number"": ""936009151048480013"", ""qris_terminal_id"": ""O39O1fuEpoL5BwR"", ""transaction_date"": ""2021-06-22T11:06:19.000Z"", ""transaction_type"": ""DIRECT"", ""merchant_callback_url"": ""https://api.beecash.io/callbacks/qr_payment?gateway=xendit""}",2021-06-22 11:06:19.000,,False,False,2021-06-22
4e18bef5-4741-4124-af26-ae649c38a919,6009921f60a2e26a7702b626,150bcb1c-6e33-4bae-8bc2-f32f34c5ab1c,huwsyZW3upLn5aH,500000.00,3498.00,318.00,0.100,3180.00,0.006,PERCENTAGE,600efa84-68c5-497d-9bfd-1c102e1abc4a,2021-06-22 11:06:02.000,IDR,QRIS,API,61f47485-16af-4db5-ab77-52fdbef847ae,67e1a7d2-80db-4b41-8f23-fe1dc63c7865,87b53594-c512-45ef-9ac2-e07700d1f3c1,COMPLETED,2021-06-22 11:06:04.724,2021-06-22 11:06:43.402,"{""id"": ""150bcb1c-6e33-4bae-8bc2-f32f34c5ab1c"", ""amount"": ""500000"", ""status"": ""COMPLETED"", ""currency"": ""IDR"", ""created_at"": ""2021-06-22T11:06:02.788Z"", ""business_id"": ""6009921f60a2e26a7702b626"", ""external_id"": ""600efa84-68c5-497d-9bfd-1c102e1abc4a"", ""ewallet_type"": ""QRIS"", ""phone_number"": ""9360091400002412715"", ""qris_terminal_id"": ""huwsyZW3upLn5aH"", ""transaction_date"": ""2021-06-22T11:06:02.000Z"", ""transaction_type"": ""DIRECT"", ""merchant_callback_url"": ""https://api.beecash.io/callbacks/qr_payment?gateway=xendit""}",2021-06-22 11:06:02.000,,False,False,2021-06-22
07eb1f8a-eab4-4745-bdab-58a426ba021e,6009921f60a2e26a7702b626,ef49c469-8262-486f-b30d-fd47ffd944b4,fJvbVO8LzJA5BJd,500000.00,3498.00,318.00,0.100,3180.00,0.006,PERCENTAGE,395011c4-cded-4731-a063-e37a2ec84e01,2021-06-22 11:06:17.000,IDR,QRIS,API,ac032be2-dc7f-4690-91c2-b25bac923692,438b78d6-1e6c-44b9-a97b-4092770c132d,6e211e7d-6bce-4b03-ad70-14475acd65ee,COMPLETED,2021-06-22 11:06:19.729,2021-06-22 11:06:43.779,"{""id"": ""ef49c469-8262-486f-b30d-fd47ffd944b4"", ""amount"": ""500000"", ""status"": ""COMPLETED"", ""currency"": ""IDR"", ""created_at"": ""2021-06-22T11:06:17.918Z"", ""business_id"": ""6009921f60a2e26a7702b626"", ""external_id"": ""395011c4-cded-4731-a063-e37a2ec84e01"", ""ewallet_type"": ""QRIS"", ""phone_number"": ""9360091400002412664"", ""qris_terminal_id"": ""fJvbVO8LzJA5BJd"", ""transaction_date"": ""2021-06-22T11:06:17.000Z"", ""transaction_type"": ""DIRECT"", ""merchant_callback_url"": ""https://api.beecash.io/callbacks/qr_payment?gateway=xendit""}",2021-06-22 11:06:17.000,,False,False,2021-06-22
90c179aa-37f3-43d1-8f08-b2605c0ae1cd,6009921f60a2e26a7702b626,d75322ec-1a27-4456-b613-1c434290ccfe,QnGBPz9xSY3kojv,500000.00,3498.00,318.00,0.100,3180.00,0.006,PERCENTAGE,a09125da-feda-4c7e-a56e-d9c3016c8a40,2021-06-22 11:06:02.000,IDR,QRIS,API,66e33955-9924-4612-bf05-edd3d8981078,2b086cc7-665d-4522-b908-82bc687c20c7,f6aae703-f219-4de7-833a-2d7ebd54d319,COMPLETED,2021-06-22 11:06:04.853,2021-06-22 11:06:44.036,"{""id"": ""d75322ec-1a27-4456-b613-1c434290ccfe"", ""amount"": ""500000"", ""status"": ""COMPLETED"", ""currency"": ""IDR"", ""created_at"": ""2021-06-22T11:06:02.729Z"", ""business_id"": ""6009921f60a2e26a7702b626"", ""external_id"": ""a09125da-feda-4c7e-a56e-d9c3016c8a40"", ""ewallet_type"": ""QRIS"", ""phone_number"": ""9360091400002412796"", ""qris_terminal_id"": ""QnGBPz9xSY3kojv"", ""transaction_date"": ""2021-06-22T11:06:02.000Z"", ""transaction_type"": ""DIRECT"", ""merchant_callback_url"": ""https://api.beecash.io/callbacks/qr_payment?gateway=xendit""}",2021-06-22 11:06:02.000,,False,False,2021-06-22
2ec8afaf-6b89-4363-87ce-bf5200ef13ed,5fd7214551de6c78de48dda1,37d4acbc-729f-45b9-9d00-15aa79e856b8,20210623111212800110166438944797951,50000.00,715.00,65.00,0.100,650.00,0.013,PERCENTAGE,10012021062301510491000016,2021-06-22 18:51:29.000,IDR,DANA,API,76e72557-6e86-483d-a3fc-3a6803397430,d722b7dc-3449-452e-88e6-bdde4288842f,2cc76f65-b1f4-4e93-8594-c88e6e9985c6,COMPLETED,2021-06-22 18:51:32.152,2021-06-24 18:51:48.560,"{""id"": ""37d4acbc-729f-45b9-9d00-15aa79e856b8"", ""amount"": ""50000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-22T18:51:29.915Z"", ""req_msg_id"": ""253229cc-2a6c-48a2-8aab-f5b8439b2d40"", ""updated_at"": ""2021-06-22T18:51:29.915Z"", ""business_id"": ""5fd7214551de6c78de48dda1"", ""external_id"": ""10012021062301510491000016"", ""created_time"": ""2021-06-22T18:51:05.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-22T18:51:29.000Z"", ""acquirement_id"": ""20210623111212800110166438944797951"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-24 18:51:29.000,,False,True,2021-06-22
821a8934-c469-4ba0-b191-b75f402ec26d,5f8588ff0e12734a2ba10bb9,aa4500b8-85c7-4585-aa1d-6889aec6e641,20210623111212800110166977044846818,45000.00,742.00,67.00,0.100,675.00,0.015,PERCENTAGE,sugar-xendit_pay-dana-lnwf5vlkwlngbhgg24dlnelo,2021-06-22 18:51:11.000,IDR,DANA,API,9c8e3d30-466c-4b97-8813-c1b6c9ca07fb,f2246e49-9637-4980-8e8d-cdccc645b775,1ddfa8f0-8b36-4f60-821a-7316fe7235d6,COMPLETED,2021-06-22 18:51:13.946,2021-06-24 18:51:46.026,"{""id"": ""aa4500b8-85c7-4585-aa1d-6889aec6e641"", ""amount"": ""45000.00"", ""status"": ""SUCCESS"", ""currency"": ""IDR"", ""created_at"": ""2021-06-22T18:51:12.044Z"", ""req_msg_id"": ""6782a325-0b29-48a1-bc0d-c42bdc687d54"", ""updated_at"": ""2021-06-22T18:51:12.044Z"", ""business_id"": ""5f8588ff0e12734a2ba10bb9"", ""external_id"": ""sugar-xendit_pay-dana-lnwf5vlkwlngbhgg24dlnelo"", ""created_time"": ""2021-06-22T18:51:08.000Z"", ""ewallet_type"": ""DANA"", ""send_counter"": ""0"", ""finished_time"": ""2021-06-22T18:51:11.000Z"", ""acquirement_id"": ""20210623111212800110166977044846818"", ""replicated_to_v2"": false, ""transaction_type"": ""DIRECT"", ""is_sent_to_merchant"": true}",2021-06-24 18:51:11.000,,False,True,2021-06-22
